
 
---------- Probe ---------
 
N1 = 71.0
N2 = 48.0
A = 6.66E-7
LM = 0.02151
NU = 1.0
R = 0.101134
 
--------- Signal ---------
 
signal = Triangle
amplitude = 7.570000
f = 200.000000
Fs = 800000.000000
waves = 2.0
date = 15/10/2018 12:36
 
---------- Misc ----------
 
Hc = 2054.115560734493 A/m
W = --- J/kg^3
 
--------------------------
 
t	U1	U2	H	Braw	Jraw	B_drift	 J_drift	B_corr	J_corr
0.000157	0.033981	0.108658	1107.7076983139714	0.206810	0.205417	0.20707735741549566	0.20568436284023098	0.17199104342743027	0.17059617258902773
0.000159	0.034332	0.110031	1119.1620003139715	0.211113	0.209705	0.21138376324244465	0.2099757687362849	0.17629744925437926	0.17488757848508166
0.000160	0.034637	0.111404	1129.1222643139715	0.215469	0.214048	0.21574146615591916	0.21432047168431181	0.18065515216785377	0.17923228143310857
0.000161	0.034836	0.112732	1135.5964353139714	0.219876	0.218447	0.22015016906939364	0.21872117463233878	0.18506385508132825	0.18363298438113554
0.000162	0.035263	0.113983	1149.5408033139715	0.224334	0.222887	0.22460987198286814	0.22316287758036574	0.18952355799480275	0.1880746873291625
0.000164	0.035568	0.115311	1159.5010673139714	0.228842	0.227383	0.22912127780981711	0.22766228347641965	0.19403496382175173	0.1925740932252164
0.000165	0.035843	0.116547	1168.4653043139715	0.233399	0.231929	0.23367998072329163	0.23220998642444657	0.19859366673522624	0.19712179617324332
0.000166	0.036148	0.117859	1178.4255673139714	0.238007	0.236525	0.23828968363676611	0.23680768937247354	0.20320336964870073	0.2017194991212703
0.000167	0.036423	0.119095	1187.3898043139714	0.242664	0.241170	0.24294838655024062	0.24145439232050048	0.20786207256217523	0.20636620206929723
0.000169	0.036819	0.120331	1200.3381463139715	0.247370	0.245859	0.2476577923771896	0.24614679821655439	0.2125714783891242	0.21105860796535114
0.000170	0.037048	0.121597	1207.8083443139715	0.252124	0.250604	0.2524134952906641	0.2508935011645813	0.2173271813025987	0.21580531091337807
0.000171	0.037308	0.122818	1216.2745673139714	0.256927	0.255397	0.2572181982041386	0.2556882041126083	0.22213188421607322	0.22060001386140504
0.000172	0.037750	0.124115	1230.7169493139716	0.261779	0.260231	0.2620719011176131	0.2605239070606352	0.2269855871295477	0.22543571680943197
0.000174	0.038055	0.125351	1240.6772123139715	0.266681	0.265120	0.26697730694456207	0.26541631295668916	0.23189099295649668	0.23032812270548592
0.000175	0.038300	0.126572	1248.6454233139714	0.271630	0.270059	0.27192800985803656	0.27035701590471606	0.23684169586997117	0.23526882565351281
0.000176	0.038559	0.127808	1257.1116473139714	0.276628	0.275046	0.27692771277151107	0.27534571885274306	0.24184139878344568	0.24025752860153982
0.000177	0.038925	0.129044	1269.0639633139715	0.281673	0.280076	0.28197441568498555	0.28037742180076997	0.24688810169692016	0.24528923154956672
0.000179	0.039261	0.130219	1280.0202523139715	0.286764	0.285154	0.2870688215119346	0.2854588276968239	0.2519825075238692	0.25037063744562066
0.000180	0.039474	0.131348	1286.9924373139715	0.291901	0.290282	0.2922075244254091	0.2905885306448508	0.2571212104373437	0.25550034039364755
0.000181	0.039825	0.132538	1298.4467403139715	0.297083	0.295450	0.2973912273388835	0.2957582335928778	0.2623049133508181	0.26067004334167454
0.000182	0.040176	0.133698	1309.9010423139714	0.302311	0.300663	0.30262093025235803	0.30097293654090473	0.26753461626429265	0.2658847462897015
0.000184	0.040466	0.134872	1319.3632923139714	0.307584	0.305925	0.307897336079307	0.30623834243695863	0.27281102209124164	0.2711501521857554
0.000185	0.040741	0.136002	1328.3275293139714	0.312902	0.311231	0.3132170389927815	0.31154604538498554	0.27813072500471614	0.2764578551337823
0.000186	0.041046	0.137161	1338.2877933139714	0.318265	0.316582	0.31858174190625604	0.31689874833301246	0.28349542791819066	0.2818105580818092
0.000187	0.041321	0.138260	1347.2520303139715	0.323670	0.321976	0.32398844481973055	0.32229445128103945	0.28890213083166516	0.2872062610298362
0.000189	0.041702	0.139221	1359.7023593139716	0.329115	0.327405	0.3294368506466795	0.3277268571770934	0.2943505366586141	0.29263866692589013
0.000190	0.041962	0.140381	1368.1685833139713	0.334604	0.332883	0.334927553560154	0.3332065601251203	0.29984123957208864	0.29811836987391704
0.000191	0.042236	0.141479	1377.1328203139715	0.340136	0.338404	0.34046125647362846	0.3387292630731472	0.3053749424855631	0.30364107282194397
0.000192	0.042618	0.142563	1389.5831493139715	0.345710	0.343962	0.346036959387103	0.3442889660211742	0.3109506453990376	0.30920077576997096
0.000194	0.042908	0.143585	1399.0453993139715	0.351325	0.349565	0.351655365214052	0.34989537191722814	0.3165690512259866	0.3148071816660249
0.000195	0.043198	0.144684	1408.5076493139713	0.356982	0.355211	0.3573140681275265	0.35554307486525505	0.3222277541394611	0.3204548846140518
0.000196	0.043488	0.145767	1417.9698993139714	0.362682	0.360898	0.36301577104100097	0.361231777813282	0.3279294570529356	0.32614358756207873
0.000197	0.043854	0.146759	1429.9222153139715	0.368420	0.366621	0.3687554739544755	0.36695648076130893	0.3336691599664101	0.3318682905101057
0.000199	0.044174	0.147751	1440.3804913139716	0.374197	0.372385	0.37453587978142444	0.3727238866573629	0.33944956579335905	0.33763569640615965
0.000200	0.044357	0.148682	1446.3566493139715	0.380012	0.378193	0.38035258269489897	0.3785335896053898	0.3452662687068336	0.34344539935418655
0.000201	0.044693	0.149872	1457.3129393139714	0.385871	0.384038	0.3862132856083735	0.3843802925534167	0.3511269716203081	0.34929210230221347
0.000202	0.045120	0.150864	1471.2573083139714	0.391770	0.389919	0.3921139885218479	0.3902629955014437	0.35702767453378254	0.3551748052502405
0.000204	0.045364	0.151749	1479.2255183139714	0.397704	0.395843	0.39805139434879694	0.3961904013974976	0.36296508036073155	0.36110221114629437
0.000205	0.045624	0.152710	1487.6917423139714	0.403674	0.401803	0.40402309726227137	0.40215210434552456	0.368936783274206	0.3670639140943213
0.000206	0.046036	0.153610	1501.1380983139713	0.409682	0.407793	0.4100328001757459	0.4081438072935515	0.3749464861876805	0.37305561704234824
0.000207	0.046310	0.154617	1510.1023343139714	0.415726	0.413827	0.4160785030892204	0.41417951024157845	0.380992189101155	0.3790913199903752
0.000209	0.046570	0.155487	1518.5685583139714	0.421807	0.419897	0.42216290891616937	0.4202529161376324	0.387076594928104	0.38516472588642914
0.000210	0.046860	0.156464	1528.0308083139714	0.427924	0.426002	0.4282816118296439	0.4263596190856593	0.39319529784157853	0.39127142883445604
0.000211	0.047134	0.157303	1536.9950453139716	0.434075	0.432142	0.4344343147431184	0.43250132203368624	0.399348000755053	0.397413131782483
0.000212	0.047455	0.158173	1547.4533223139715	0.440260	0.438314	0.44062101765659284	0.4386750249817132	0.40553470366852745	0.40358683473050994
0.000214	0.047821	0.159103	1559.4056383139714	0.446481	0.444520	0.4468454234835419	0.44488443087776713	0.4117591094954765	0.4097962406265639
0.000215	0.048126	0.160004	1569.3659013139716	0.452738	0.450764	0.45310412639701636	0.45113013382579403	0.418017812408951	0.4160419435745908
0.000216	0.048447	0.160904	1579.8241783139715	0.459028	0.457041	0.45939582931049083	0.45740883677382094	0.42430951532242545	0.4223206465226177
0.000217	0.048737	0.161667	1589.2864283139716	0.465350	0.463351	0.46571953222396534	0.46372053972184796	0.43063321823589995	0.4286323494706447
0.000219	0.049088	0.162491	1600.7407303139714	0.471704	0.469690	0.47207693805091433	0.47006294561790185	0.43699062406284894	0.4349747553666986
0.000220	0.049332	0.163269	1608.7089413139715	0.478088	0.476065	0.47846264096438884	0.4764396485659288	0.44337632697632345	0.44135145831472555
0.000221	0.049606	0.164169	1617.6731783139714	0.484507	0.482473	0.48488334387786336	0.4828493515139557	0.449797029889798	0.44776116126275245
0.000222	0.049988	0.164978	1630.1235073139715	0.490958	0.488908	0.49133604679133785	0.4892860544619827	0.45624973280327247	0.45419786421077946
0.000224	0.050354	0.165741	1642.0758233139713	0.497439	0.495374	0.49782045261828684	0.4957554603580366	0.46273413863022145	0.46066727010683334
0.000225	0.050476	0.166611	1646.0599283139713	0.503953	0.501883	0.5043361555317613	0.5022661633060634	0.46924984154369587	0.4671779730548602
